,ISCO-08 Code,ISCO-08 Title EN,2010 SOC Code,2010 SOC Title,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
12441,,,,,22879.0,Consult classification manuals to locate information about disease processes.,,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12442,,,,,22880.0,"Enter data, such as demographic characteristics, history and extent of disease, diagnostic procedures, or treatment into computer.",,Medical Records Specialists,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12443,,,,,22881.0,"Identify, compile, abstract, and code patient data, using standard classification systems.",,Medical Records Specialists,E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
12444,,,,,22882.0,"Maintain or operate a variety of health record indexes or storage and retrieval systems to collect, classify, store, or analyze information.",,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12445,,,,,22883.0,Post medical insurance billings.,,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12446,,,,,22884.0,Process and prepare business or government forms.,,Medical Records Specialists,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12447,,,,,22885.0,Process patient admission or discharge documents.,,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12448,,,,,22886.0,Protect the security of medical records to ensure that confidentiality is maintained.,,Medical Records Specialists,E2,E2,E0,False,T3,0.0,0.5,1.0,0.75,E2
12449,,,,,22887.0,Release information to persons or agencies according to regulations.,,Medical Records Specialists,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1
12450,,,,,22888.0,"Resolve or clarify codes or diagnoses with conflicting, missing, or unclear information by consulting with doctors or others or by participating in the coding team's regular meetings.",,Medical Records Specialists,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
12451,,,,,22889.0,"Retrieve patient medical records for physicians, technicians, or other medical personnel.",,Medical Records Specialists,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1
12452,,,,,22890.0,"Review records for completeness, accuracy, and compliance with regulations.",,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12453,,,,,22891.0,Scan patients' health records into electronic formats.,,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12454,,,,,22892.0,Schedule medical appointments for patients.,,Medical Records Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12455,,,,,22893.0,Transcribe medical reports.,,Medical Records Specialists,E1,E1,E1,True,T3,1.0,1.0,1.0,0.75,E1
12456,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4201.0,"Measure clients' bridge and eye size, temple length, vertex distance, pupillary distance, and optical centers of eyes, using measuring devices.",Core,"Opticians, Dispensing",E0,E2,E0,False,T0,0.0,0.5,1.0,0.0,E0
12457,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4202.0,Verify that finished lenses are ground to specifications.,Core,"Opticians, Dispensing",E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12458,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4210.0,Evaluate prescriptions in conjunction with clients' vocational and avocational visual requirements.,Core,"Opticians, Dispensing",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12459,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4207.0,"Recommend specific lenses, lens coatings, and frames to suit client needs.",Core,"Opticians, Dispensing",E1,E2,E0,False,T2,0.0,0.5,1.0,0.5,E1
12460,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4204.0,"Assist clients in selecting frames according to style and color, and ensure that frames are coordinated with facial and eye measurements and optical prescriptions.",Core,"Opticians, Dispensing",E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12461,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4205.0,"Maintain records of customer prescriptions, work orders, and payments.",Core,"Opticians, Dispensing",E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12462,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4209.0,"Heat, shape, or bend plastic or metal frames to adjust eyeglasses to fit clients, using pliers and hands.",Core,"Opticians, Dispensing",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12463,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4213.0,"Show customers how to insert, remove, and care for their contact lenses.",Core,"Opticians, Dispensing",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12464,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4212.0,"Determine clients' current lens prescriptions, when necessary, using lensometers or lens analyzers and clients' eyeglasses.",Core,"Opticians, Dispensing",E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12465,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4203.0,Prepare work orders and instructions for grinding lenses and fabricating eyeglasses.,Core,"Opticians, Dispensing",E2,E0,E0,True,T1,0.0,0.0,0.0,0.25,E2
12466,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4215.0,"Obtain a customer's previous record, or verify a prescription with the examining optometrist or ophthalmologist.",Core,"Opticians, Dispensing",E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1
12467,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4208.0,"Sell goods such as contact lenses, spectacles, sunglasses, and goods related to eyes, in general.",Core,"Opticians, Dispensing",E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12468,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4217.0,Fabricate lenses to meet prescription specifications.,Core,"Opticians, Dispensing",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12469,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4206.0,"Perform administrative duties, such as tracking inventory and sales, submitting patient insurance information, and performing simple bookkeeping.",Core,"Opticians, Dispensing",E1,E1,E1,True,T3,1.0,1.0,1.0,0.75,E1
12470,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4219.0,"Assemble eyeglasses by cutting and edging lenses, and fitting the lenses into frames.",Core,"Opticians, Dispensing",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12471,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4211.0,Instruct clients in how to wear and care for eyeglasses.,Core,"Opticians, Dispensing",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12472,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4220.0,Supervise the training of student opticians.,Core,"Opticians, Dispensing",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12473,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",18551.0,Order and purchase frames and lenses.,Core,"Opticians, Dispensing",E0,E2,E0,False,T3,0.0,0.5,1.0,0.75,E0
12474,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4218.0,"Grind lens edges, or apply coatings to lenses.",Core,"Opticians, Dispensing",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12475,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4214.0,Repair damaged frames.,Core,"Opticians, Dispensing",E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12476,3254,Dispensing opticians,29-2081,"Opticians, Dispensing",4216.0,Arrange and maintain displays of optical merchandise.,Core,"Opticians, Dispensing",E2,E2,E0,False,T0,0.0,0.5,1.0,0.0,E2
12477,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9387.0,Maintain patients' records.,Core,Orthotists and Prosthetists,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
12478,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9384.0,"Fit, test, and evaluate devices on patients, and make adjustments for proper fit, function, and comfort.",Core,Orthotists and Prosthetists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12479,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9383.0,"Examine, interview, and measure patients to determine their appliance needs and to identify factors that could affect appliance fit.",Core,Orthotists and Prosthetists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12480,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9385.0,Instruct patients in the use and care of orthoses and prostheses.,Core,Orthotists and Prosthetists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12481,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9386.0,"Design orthopedic and prosthetic devices, based on physicians' prescriptions and examination and measurement of patients.",Core,Orthotists and Prosthetists,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12482,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9389.0,"Select materials and components to be used, based on device design.",Core,Orthotists and Prosthetists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12483,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9392.0,"Construct and fabricate appliances, or supervise others constructing the appliances.",Core,Orthotists and Prosthetists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12484,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9388.0,Make and modify plaster casts of areas to be fitted with prostheses or orthoses to guide the device construction process.,Core,Orthotists and Prosthetists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12485,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9391.0,"Repair, rebuild, and modify prosthetic and orthopedic appliances.",Core,Orthotists and Prosthetists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12486,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9393.0,"Train and supervise support staff, such as orthopedic and prosthetic assistants and technicians.",Core,Orthotists and Prosthetists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12487,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9394.0,Update skills and knowledge by attending conferences and seminars.,Core,Orthotists and Prosthetists,E2,E1,E0,False,T1,1.0,1.0,1.0,0.25,E2
12488,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9390.0,Confer with physicians to formulate specifications and prescriptions for orthopedic or prosthetic devices.,Core,Orthotists and Prosthetists,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12489,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9395.0,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Core,Orthotists and Prosthetists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12490,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9396.0,Research new ways to construct and use orthopedic and prosthetic devices.,Core,Orthotists and Prosthetists,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
12491,3214,Medical and dental prosthetic technicians,29-2091,Orthotists and Prosthetists,9397.0,Publish research findings or present them at conferences and seminars.,Supplemental,Orthotists and Prosthetists,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
12492,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17441.0,Train clients to use hearing aids or other augmentative communication devices.,Core,Hearing Aid Specialists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12493,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,21189.0,Counsel patients and families on communication strategies and the effects of hearing loss.,Core,Hearing Aid Specialists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12494,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17439.0,Select and administer tests to evaluate hearing or related disabilities.,Core,Hearing Aid Specialists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12495,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17440.0,"Administer basic hearing tests including air conduction, bone conduction, or speech audiometry tests.",Core,Hearing Aid Specialists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12496,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17443.0,Maintain or repair hearing aids or other communication devices.,Core,Hearing Aid Specialists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12497,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17446.0,"Perform basic screening procedures, such as pure tone screening, otoacoustic screening, immittance screening, and screening of ear canal status using otoscope.",Core,Hearing Aid Specialists,E0,E2,E0,False,T0,0.0,0.5,1.0,0.0,E0
12498,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17442.0,Create or modify impressions for earmolds and hearing aid shells.,Core,Hearing Aid Specialists,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12499,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17448.0,"Read current literature, talk with colleagues, and participate in professional organizations or conferences to keep abreast of developments in audiology.",Core,Hearing Aid Specialists,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
12500,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17444.0,Demonstrate assistive listening devices (ALDs) to clients.,Core,Hearing Aid Specialists,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12501,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17447.0,"Assist audiologists in performing aural procedures, such as real ear measurements, speech audiometry, auditory brainstem responses, electronystagmography, and cochlear implant mapping.",Supplemental,Hearing Aid Specialists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12502,3214,Medical and dental prosthetic technicians,29-2092,Hearing Aid Specialists,17445.0,Diagnose and treat hearing or related disabilities under the direction of an audiologist.,Supplemental,Hearing Aid Specialists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12503,3259,Health associate professionals not elsewhere classified,29-2099,"Health Technologists and Technicians, All Other",17429.0,"Indicate artifacts or interferences derived from sources outside of the brain, such as poor electrode contact or patient movement, on electroneurodiagnostic recordings.",Core,Neurodiagnostic Technologists,E0,E2,E0,False,T3,0.0,0.5,1.0,0.75,E0
12504,3259,Health associate professionals not elsewhere classified,29-2099,"Health Technologists and Technicians, All Other",17431.0,"Monitor patients during tests or surgeries, using electroencephalographs (EEG), evoked potential (EP) instruments, or video recording equipment.",Core,Neurodiagnostic Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12505,3259,Health associate professionals not elsewhere classified,29-2099,"Health Technologists and Technicians, All Other",17425.0,"Conduct tests or studies such as electroencephalography (EEG), polysomnography (PSG), nerve conduction studies (NCS), electromyography (EMG), and intraoperative monitoring (IOM).",Core,Neurodiagnostic Technologists,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
