,ISCO-08 Code,ISCO-08 Title EN,part,2010 SOC Code,2010 SOC Title,Unnamed: 0,O*NET-SOC Code,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
12619,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10055.0,29-9092,17515.0,"Evaluate or make recommendations for standards of care or clinical operations, ensuring compliance with applicable regulations, ethics, legislation, or policies.",Core,Genetic Counselors,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1
12620,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10056.0,29-9092,17514.0,Engage in research activities related to the field of medical genetics or genetic counseling.,Core,Genetic Counselors,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
12621,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10057.0,29-9092,17513.0,"Collect for, or share with, research projects patient data on specific genetic disorders or syndromes.",Core,Genetic Counselors,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
12622,2269,Health professionals not elsewhere classified,*,29-9092,Genetic Counselors,10058.0,29-9092,17516.0,Identify funding sources and write grant proposals for eligible programs or services.,Core,Genetic Counselors,E2,E1,E2,True,T2,1.0,1.0,1.0,0.5,E2
12623,,,,,,10059.0,29-9093,19315.0,Verify the identity of patient or operative site.,Core,Surgical Assistants,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12624,,,,,,10060.0,29-9093,19299.0,Monitor and maintain aseptic technique throughout procedures.,Core,Surgical Assistants,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12625,,,,,,10061.0,29-9093,19306.0,Cover patients with surgical drapes to create and maintain a sterile operative field.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12626,,,,,,10062.0,29-9093,19294.0,"Coordinate or participate in the positioning of patients, using body stabilizing equipment or protective padding to provide appropriate exposure for the procedure or to protect against nerve damage or circulation impairment.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12627,,,,,,10063.0,29-9093,19298.0,"Maintain an unobstructed operative field, using surgical retractors, sponges, or suctioning and irrigating equipment.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12628,,,,,,10064.0,29-9093,19302.0,Prepare and apply sterile wound dressings.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12629,,,,,,10065.0,29-9093,19289.0,"Apply sutures, staples, clips, or other materials to close skin, facia, or subcutaneous wound layers.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12630,,,,,,10066.0,29-9093,19296.0,"Discuss with surgeon the nature of the surgical procedure, including operative consent, methods of operative exposure, diagnostic or laboratory data, or patient-advanced directives or other needs.",Core,Surgical Assistants,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12631,,,,,,10067.0,29-9093,19307.0,Determine availability of necessary equipment or supplies for operative procedures.,Core,Surgical Assistants,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12632,,,,,,10068.0,29-9093,19293.0,"Clamp, ligate, or cauterize blood vessels to control bleeding during surgical entry, using hemostatic clamps, suture ligatures, or electrocautery equipment.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12633,,,,,,10069.0,29-9093,19290.0,Assess skin integrity or other body conditions upon completion of the procedure to determine if damage has occurred from body positioning.,Core,Surgical Assistants,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12634,,,,,,10070.0,29-9093,19305.0,Assist with patient resuscitation during cardiac arrest or other life-threatening events.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12635,,,,,,10071.0,29-9093,19310.0,"Obtain or inspect sterile or non-sterile surgical equipment, instruments, or supplies.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12636,,,,,,10072.0,29-9093,19311.0,Operate sterilizing devices.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12637,,,,,,10073.0,29-9093,19312.0,Pass instruments or supplies to surgeon during procedure.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12638,,,,,,10074.0,29-9093,19300.0,"Monitor patient intra-operative status, including patient position, vital signs, or volume and color of blood.",Core,Surgical Assistants,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12639,,,,,,10075.0,29-9093,19291.0,"Assist in the insertion, positioning, or suturing of closed-wound drainage systems.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12640,,,,,,10076.0,29-9093,19292.0,Assist members of surgical team with gowning or gloving.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12641,,,,,,10077.0,29-9093,19308.0,"Gather, arrange, or assemble instruments or supplies.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12642,,,,,,10078.0,29-9093,19295.0,Coordinate with anesthesia personnel to maintain patient temperature.,Core,Surgical Assistants,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12643,,,,,,10079.0,29-9093,19288.0,"Adjust and maintain operating room temperature, humidity, or lighting, according to surgeon's specifications.",Core,Surgical Assistants,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12644,,,,,,10080.0,29-9093,19303.0,"Assist in applying casts, splints, braces, or similar devices.",Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12645,,,,,,10081.0,29-9093,19314.0,Transport patients to operating room.,Core,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12646,,,,,,10082.0,29-9093,19313.0,Remove patient hair or disinfect incision sites to prepare patient for surgery.,Supplemental,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12647,,,,,,10083.0,29-9093,19297.0,Incise tissue layers in lower extremities to harvest veins.,Supplemental,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12648,,,,,,10084.0,29-9093,19301.0,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.,Supplemental,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12649,,,,,,10085.0,29-9093,19309.0,Insert or remove urinary bladder catheters.,Supplemental,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12650,,,,,,10086.0,29-9093,19304.0,Assist in volume replacement or autotransfusion techniques.,Supplemental,Surgical Assistants,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12651,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10087.0,29-9099,17466.0,"Monitor maternal condition during labor by checking vital signs, monitoring uterine contractions, or performing physical examinations.",Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12652,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10088.0,29-9099,17479.0,Identify tubal and ectopic pregnancies and refer patients for treatments.,Core,Midwives,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12653,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10089.0,29-9099,17486.0,"Provide necessary medical care for infants at birth, including emergency care such as resuscitation.",Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12654,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10090.0,29-9099,17472.0,"Conduct ongoing prenatal health assessments, tracking changes in physical and emotional health.",Core,Midwives,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12655,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10091.0,29-9099,17481.0,"Monitor fetal growth and well-being through heartbeat detection, body measurement, and palpation.",Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12656,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10092.0,29-9099,17474.0,Establish and follow emergency or contingency plans for mothers and newborns.,Core,Midwives,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
12657,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10093.0,29-9099,17478.0,"Identify, monitor, or treat pregnancy-related problems such as hypertension, gestational diabetes, pre-term labor, or retarded fetal growth.",Core,Midwives,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12658,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10094.0,29-9099,17483.0,"Obtain complete health and medical histories from patients including medical, surgical, reproductive, or mental health histories.",Core,Midwives,E0,E2,E0,False,T2,0.0,0.5,1.0,0.5,E0
12659,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10095.0,29-9099,17476.0,"Evaluate patients' laboratory and medical records, requesting assistance from other practitioners when necessary.",Core,Midwives,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
12660,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10096.0,29-9099,17482.0,"Maintain documentation of all patients' contacts, reviewing and updating records as necessary.",Core,Midwives,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
12661,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10097.0,29-9099,17470.0,Assess the status of post-date pregnancies to determine treatments and interventions.,Core,Midwives,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
12662,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10098.0,29-9099,17468.0,Set up or monitor the administration of oxygen or medications.,Core,Midwives,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12663,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10099.0,29-9099,17489.0,Suture perineal lacerations.,Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12664,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10100.0,29-9099,17484.0,Perform post-partum health assessments of mothers and babies at regular intervals.,Core,Midwives,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12665,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10101.0,29-9099,17490.0,"Test patients' hemoglobin, hematocrit, and blood glucose levels.",Core,Midwives,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
12666,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10102.0,29-9099,17493.0,Counsel women regarding the nutritional requirements of pregnancy.,Core,Midwives,E1,E1,E2,False,T2,1.0,1.0,1.0,0.5,E1
12667,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10103.0,29-9099,17485.0,"Provide information about the physical and emotional processes involved in the pregnancy, labor, birth, and postpartum periods.",Core,Midwives,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
12668,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10104.0,29-9099,17488.0,Refer patients to specialists for procedures such as ultrasounds or biophysical profiles.,Core,Midwives,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
12669,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10105.0,29-9099,17465.0,Assist maternal patients to find physical positions that will facilitate childbirth.,Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12670,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10106.0,29-9099,17469.0,"Assess birthing environments to ensure cleanliness, safety, and the availability of appropriate supplies.",Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12671,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10107.0,29-9099,17495.0,Incorporate research findings into practice as appropriate.,Core,Midwives,E2,E2,E0,False,T2,0.0,0.5,1.0,0.5,E2
12672,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10108.0,29-9099,17475.0,Estimate patients' due dates and re-evaluate as necessary based on examination results.,Core,Midwives,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
12673,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10109.0,29-9099,17467.0,"Provide comfort and relaxation measures for mothers in labor through interventions such as massage, breathing techniques, hydrotherapy, or music.",Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12674,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10110.0,29-9099,17487.0,"Provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, or breastfeeding.",Core,Midwives,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
12675,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10111.0,29-9099,23926.0,Provide patients with contraceptive and family planning information.,Core,Midwives,E2,E1,E0,False,T2,1.0,1.0,1.0,0.5,E2
12676,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10112.0,29-9099,17471.0,Collect specimens for use in laboratory tests.,Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12677,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10113.0,29-9099,17480.0,Inform patients of how to prepare and supply birth sites.,Core,Midwives,E2,E1,E0,False,T1,1.0,1.0,1.0,0.25,E2
12678,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10114.0,29-9099,17477.0,Respond to breech birth presentations by applying methods such as exercises or external version.,Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12679,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10115.0,29-9099,23927.0,"Perform annual gynecologic exams, including pap smears and breast exams.",Core,Midwives,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
12680,3222,Midwifery associate professionals,,29-9099,"Healthcare Practitioners and Technical Workers, All Other",10116.0,29-9099,17473.0,"Develop, implement, or evaluate individualized plans for midwifery care.",Core,Midwives,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
